count,mno,district,popsize,date,farm.type,year,rate,id,Chill_Apr,Chill_May,Chill_Jun,Chill_Jul,Chill_Aug,Chill_Sep,Deficit_Jan,Deficit_Feb,Deficit_Mar,Deficit_Apr,Deficit_May,Deficit_Jun,Deficit_Jul,Deficit_Aug,Deficit_Sep,Deficit_Oct,Deficit_Nov,Deficit_Dec,Frost_Jan,Frost_Feb,Frost_Mar,Frost_Apr,Frost_May,Frost_Jun,Frost_Jul,Frost_Aug,Frost_Sep,Frost_Oct,Frost_Nov,Frost_Dec,Rad_Jan,Rad_Feb,Rad_Mar,Rad_Apr,Rad_May,Rad_Jun,Rad_Jul,Rad_Aug,Rad_Sep,Rad_Oct,Rad_Nov,Rad_Dec,Rain_Jan,Rain_Feb,Rain_Mar,Rain_Apr,Rain_May,Rain_Jun,Rain_Jul,Rain_Aug,Rain_Sep,Rain_Oct,Rain_Nov,Rain_Dec,Raindays_Jan,Raindays_Feb,Raindays_Mar,Raindays_Apr,Raindays_May,Raindays_Jun,Raindays_Jul,Raindays_Aug,Raindays_Sep,Raindays_Oct,Raindays_Nov,Raindays_Dec,RH_Jan,RH_Feb,RH_Mar,RH_Apr,RH_May,RH_Jun,RH_Jul,RH_Aug,RH_Sep,RH_Oct,RH_Nov,RH_Dec,Runoff_Jan,Runoff_Feb,Runoff_Mar,Runoff_Apr,Runoff_May,Runoff_Jun,Runoff_Jul,Runoff_Aug,Runoff_Sep,Runoff_Oct,Runoff_Nov,Runoff_Dec,Sun_Jan,Sun_Feb,Sun_Mar,Sun_Apr,Sun_May,Sun_Jun,Sun_Jul,Sun_Aug,Sun_Sep,Sun_Oct,Sun_Nov,Sun_Dec,Tearth_Jan,Tearth_Feb,Tearth_Mar,Tearth_Apr,Tearth_May,Tearth_Jun,Tearth_Jul,Tearth_Aug,Tearth_Sep,Tearth_Oct,Tearth_Nov,Tearth_Dec,Tgrassmin_Jan,Tgrassmin_Feb,Tgrassmin_Mar,Tgrassmin_Apr,Tgrassmin_May,Tgrassmin_Jun,Tgrassmin_Jul,Tgrassmin_Aug,Tgrassmin_Sep,Tgrassmin_Oct,Tgrassmin_Nov,Tgrassmin_Dec,Tmax_Jan,Tmax_Feb,Tmax_Mar,Tmax_Apr,Tmax_May,Tmax_Jun,Tmax_Jul,Tmax_Aug,Tmax_Sep,Tmax_Oct,Tmax_Nov,Tmax_Dec,Tmean_Jan,Tmean_Feb,Tmean_Mar,Tmean_Apr,Tmean_May,Tmean_Jun,Tmean_Jul,Tmean_Aug,Tmean_Sep,Tmean_Oct,Tmean_Nov,Tmean_Dec,Tmin_Jan,Tmin_Feb,Tmin_Mar,Tmin_Apr,Tmin_May,Tmin_Jun,Tmin_Jul,Tmin_Aug,Tmin_Sep,Tmin_Oct,Tmin_Nov,Tmin_Dec,Tsd_Jan,Tsd_Feb,Tsd_Mar,Tsd_Apr,Tsd_May,Tsd_Jun,Tsd_Jul,Tsd_Aug,Tsd_Sep,Tsd_Oct,Tsd_Nov,Tsd_Dec,VP_Jan,VP_Feb,VP_Mar,VP_Apr,VP_May,VP_Jun,VP_Jul,VP_Aug,VP_Sep,VP_Oct,VP_Nov,VP_Dec
0,11,Auckland,1901,11/1/2011,Cattle,2011,0,Auckland__2011-11-01,1,72.5,119,164.3333333,82.33333333,40.33333333,9.558166667,35.39663333,0,7.60275,4.5468,0,0,0,0,5.0364,35.05136667,20.62683333,0,0,0,0,3,6.333333333,4.666666667,0,1.333333333,0.333333333,0,0,20.16426667,18.17943333,15.63363333,12.69565,9.036666667,7.2379,7.2859,10.69323333,13.67466667,17.6356,20.93466667,18.1952,60.83333333,101.6,145.5666667,23.8,102.9333333,84.53333333,180,124.1333333,93.4,63,57,189.2666667,14.66666667,14,12.33333333,7,14.33333333,18.66666667,14.33333333,19,16,19,15,17,78.05373333,83.47126667,82.07526667,76.7316,82.48386667,85.7,88.4731,87.93546667,74.16033333,80.04586667,77.32223333,80.20426667,1.833333333,0,10.93333333,0,3.55,19.45,151.5333333,94.26666667,31.23333333,0,0,0.833333333,193.55,175.65,183.55,187.25,162.85,144.4,132.2,176.05,170.8,196.6,202.35,159.5,18.70645,19.00175,16.7968,15.3482,11.66455,9.64,9.36775,10.48225,11.96165,13.2661,16.47665,18.50325,4.766666667,7.866666667,4.1,2,-2.7,-4.433333333,-3.233333333,1,-3,-0.566666667,3.833333333,7.2,21.68923333,22.8069,20.98386667,20.745,17.20433333,14.82776667,14.0527,15.70426667,15.82886667,17.357,19.02443333,20.85913333,17.7527,17.72643333,15.48603333,16.00683333,12.06666667,9.8311,8.8785,10.66343333,12.68556667,12.99353333,15.0789,17.27526667,14.34086667,14.72643333,12.89356667,11.7764,8.284633333,6.756633333,5.997866667,7.155933333,8.838866667,9.692466667,12.0811,14.29356667,1.251266667,1.062933333,1.2979,1.9574,2.151533333,2.3216,2.270666667,1.284133333,1.980933333,1.484766667,1.236266667,1.502266667,15.93023333,16.98906667,14.50796667,13.94976667,11.7131,10.56506667,10.23396667,11.32153333,10.89046667,12.03713333,13.26893333,15.82623333
0,12,Auckland,1901,12/1/2011,Cattle,2011,0,Auckland__2011-12-01,1,72.5,119,164.3333333,82.33333333,40.33333333,9.558166667,35.39663333,0,7.60275,4.5468,0,0,0,0,5.0364,75.96216667,20.62683333,0,0,0,0,3,6.333333333,4.666666667,0,1.333333333,0.333333333,0,0,20.16426667,18.17943333,15.63363333,12.69565,9.036666667,7.2379,7.2859,10.69323333,13.67466667,17.6356,20.1059,18.1952,60.83333333,101.6,145.5666667,23.8,102.9333333,84.53333333,180,124.1333333,93.4,63,30.33333333,189.2666667,14.66666667,14,12.33333333,7,14.33333333,18.66666667,14.33333333,19,16,19,10.33333333,17,78.05373333,83.47126667,82.07526667,76.7316,82.48386667,85.7,88.4731,87.93546667,74.16033333,80.04586667,72.54446667,80.20426667,1.833333333,0,10.93333333,0,3.55,19.45,151.5333333,94.26666667,31.23333333,0,0,0.833333333,193.55,175.65,183.55,187.25,162.85,144.4,132.2,176.05,170.8,196.6,195.2,159.5,18.70645,19.00175,16.7968,15.3482,11.66455,9.64,9.36775,10.48225,11.96165,13.2661,15.60335,18.50325,4.766666667,7.866666667,4.1,2,-2.7,-4.433333333,-3.233333333,1,-3,-0.566666667,1.233333333,7.2,21.68923333,22.8069,20.98386667,20.745,17.20433333,14.82776667,14.0527,15.70426667,15.82886667,17.357,18.59,20.85913333,17.7527,17.72643333,15.48603333,16.00683333,12.06666667,9.8311,8.8785,10.66343333,12.68556667,12.99353333,14.78113333,17.27526667,14.34086667,14.72643333,12.89356667,11.7764,8.284633333,6.756633333,5.997866667,7.155933333,8.838866667,9.692466667,10.73443333,14.29356667,1.251266667,1.062933333,1.2979,1.9574,2.151533333,2.3216,2.270666667,1.284133333,1.980933333,1.484766667,1.4828,1.502266667,15.93023333,16.98906667,14.50796667,13.94976667,11.7131,10.56506667,10.23396667,11.32153333,10.89046667,12.03713333,12.19073333,15.82623333
0,1,Auckland,1701,1/1/2012,Cattle,2012,0,Auckland__2012-01-01,1,72.5,119,164.3333333,82.33333333,40.33333333,9.558166667,35.39663333,0,7.60275,4.5468,0,0,0,0,5.0364,75.96216667,53.86573333,0,0,0,0,3,6.333333333,4.666666667,0,1.333333333,0.333333333,0,0,20.16426667,18.17943333,15.63363333,12.69565,9.036666667,7.2379,7.2859,10.69323333,13.67466667,17.6356,20.1059,20.52256667,60.83333333,101.6,145.5666667,23.8,102.9333333,84.53333333,180,124.1333333,93.4,63,30.33333333,77.66666667,14.66666667,14,12.33333333,7,14.33333333,18.66666667,14.33333333,19,16,19,10.33333333,14.33333333,78.05373333,83.47126667,82.07526667,76.7316,82.48386667,85.7,88.4731,87.93546667,74.16033333,80.04586667,72.54446667,80.40856667,1.833333333,0,10.93333333,0,3.55,19.45,151.5333333,94.26666667,31.23333333,0,0,0,193.55,175.65,183.55,187.25,162.85,144.4,132.2,176.05,170.8,196.6,195.2,189.55,18.70645,19.00175,16.7968,15.3482,11.66455,9.64,9.36775,10.48225,11.96165,13.2661,15.60335,19.2629,4.766666667,7.866666667,4.1,2,-2.7,-4.433333333,-3.233333333,1,-3,-0.566666667,1.233333333,3.833333333,21.68923333,22.8069,20.98386667,20.745,17.20433333,14.82776667,14.0527,15.70426667,15.82886667,17.357,18.59,21.99893333,17.7527,17.72643333,15.48603333,16.00683333,12.06666667,9.8311,8.8785,10.66343333,12.68556667,12.99353333,14.78113333,17.8602,14.34086667,14.72643333,12.89356667,11.7764,8.284633333,6.756633333,5.997866667,7.155933333,8.838866667,9.692466667,10.73443333,14.47633333,1.251266667,1.062933333,1.2979,1.9574,2.151533333,2.3216,2.270666667,1.284133333,1.980933333,1.484766667,1.4828,2.2541,15.93023333,16.98906667,14.50796667,13.94976667,11.7131,10.56506667,10.23396667,11.32153333,10.89046667,12.03713333,12.19073333,16.56703333
1,2,Auckland,1701,2/1/2012,Cattle,2012,0.000587889,Auckland__2012-02-01,1,72.5,119,164.3333333,82.33333333,40.33333333,159.9354667,35.39663333,0,7.60275,4.5468,0,0,0,0,5.0364,75.96216667,53.86573333,0,0,0,0,3,6.333333333,4.666666667,0,1.333333333,0.333333333,0,0,24.52183333,18.17943333,15.63363333,12.69565,9.036666667,7.2379,7.2859,10.69323333,13.67466667,17.6356,20.1059,20.52256667,7.933333333,101.6,145.5666667,23.8,102.9333333,84.53333333,180,124.1333333,93.4,63,30.33333333,77.66666667,6,14,12.33333333,7,14.33333333,18.66666667,14.33333333,19,16,19,10.33333333,14.33333333,70.695,83.47126667,82.07526667,76.7316,82.48386667,85.7,88.4731,87.93546667,74.16033333,80.04586667,72.54446667,80.40856667,0,0,10.93333333,0,3.55,19.45,151.5333333,94.26666667,31.23333333,0,0,0,267.5,175.65,183.55,187.25,162.85,144.4,132.2,176.05,170.8,196.6,195.2,189.55,20.22165,19.00175,16.7968,15.3482,11.66455,9.64,9.36775,10.48225,11.96165,13.2661,15.60335,19.2629,5.866666667,7.866666667,4.1,2,-2.7,-4.433333333,-3.233333333,1,-3,-0.566666667,1.233333333,3.833333333,23.57096667,22.8069,20.98386667,20.745,17.20433333,14.82776667,14.0527,15.70426667,15.82886667,17.357,18.59,21.99893333,18.8213,17.72643333,15.48603333,16.00683333,12.06666667,9.8311,8.8785,10.66343333,12.68556667,12.99353333,14.78113333,17.8602,14.8258,14.72643333,12.89356667,11.7764,8.284633333,6.756633333,5.997866667,7.155933333,8.838866667,9.692466667,10.73443333,14.47633333,1.8857,1.062933333,1.2979,1.9574,2.151533333,2.3216,2.270666667,1.284133333,1.980933333,1.484766667,1.4828,2.2541,15.44926667,16.98906667,14.50796667,13.94976667,11.7131,10.56506667,10.23396667,11.32153333,10.89046667,12.03713333,12.19073333,16.56703333
5,3,Auckland,1701,3/1/2012,Cattle,2012,0.002939447,Auckland__2012-03-01,1,72.5,119,164.3333333,82.33333333,40.33333333,159.9354667,101.3910333,0,7.60275,4.5468,0,0,0,0,5.0364,75.96216667,53.86573333,0,0,0,0,3,6.333333333,4.666666667,0,1.333333333,0.333333333,0,0,24.52183333,21.79016667,15.63363333,12.69565,9.036666667,7.2379,7.2859,10.69323333,13.67466667,17.6356,20.1059,20.52256667,7.933333333,28.06666667,145.5666667,23.8,102.9333333,84.53333333,180,124.1333333,93.4,63,30.33333333,77.66666667,6,2.333333333,12.33333333,7,14.33333333,18.66666667,14.33333333,19,16,19,10.33333333,14.33333333,70.695,74.72616667,82.07526667,76.7316,82.48386667,85.7,88.4731,87.93546667,74.16033333,80.04586667,72.54446667,80.40856667,0,0,10.93333333,0,3.55,19.45,151.5333333,94.26666667,31.23333333,0,0,0,267.5,236.15,183.55,187.25,162.85,144.4,132.2,176.05,170.8,196.6,195.2,189.55,20.22165,19.6893,16.7968,15.3482,11.66455,9.64,9.36775,10.48225,11.96165,13.2661,15.60335,19.2629,5.866666667,5.833333333,4.1,2,-2.7,-4.433333333,-3.233333333,1,-3,-0.566666667,1.233333333,3.833333333,23.57096667,24.1012,20.98386667,20.745,17.20433333,14.82776667,14.0527,15.70426667,15.82886667,17.357,18.59,21.99893333,18.8213,18.62263333,15.48603333,16.00683333,12.06666667,9.8311,8.8785,10.66343333,12.68556667,12.99353333,14.78113333,17.8602,14.8258,14.64163333,12.89356667,11.7764,8.284633333,6.756633333,5.997866667,7.155933333,8.838866667,9.692466667,10.73443333,14.47633333,1.8857,1.354333333,1.2979,1.9574,2.151533333,2.3216,2.270666667,1.284133333,1.980933333,1.484766667,1.4828,2.2541,15.44926667,16.1149,14.50796667,13.94976667,11.7131,10.56506667,10.23396667,11.32153333,10.89046667,12.03713333,12.19073333,16.56703333
3,4,Auckland,1701,4/1/2012,Cattle,2012,0.001763668,Auckland__2012-04-01,1,72.5,119,164.3333333,82.33333333,40.33333333,159.9354667,101.3910333,76.50096667,7.60275,4.5468,0,0,0,0,5.0364,75.96216667,53.86573333,0,0,0,0,3,6.333333333,4.666666667,0,1.333333333,0.333333333,0,0,24.52183333,21.79016667,17.7615,12.69565,9.036666667,7.2379,7.2859,10.69323333,13.67466667,17.6356,20.1059,20.52256667,7.933333333,28.06666667,47.53333333,23.8,102.9333333,84.53333333,180,124.1333333,93.4,63,30.33333333,77.66666667,6,2.333333333,8.333333333,7,14.33333333,18.66666667,14.33333333,19,16,19,10.33333333,14.33333333,70.695,74.72616667,82.59675,76.7316,82.48386667,85.7,88.4731,87.93546667,74.16033333,80.04586667,72.54446667,80.40856667,0,0,0,0,3.55,19.45,151.5333333,94.26666667,31.23333333,0,0,0,267.5,236.15,234.1,187.25,162.85,144.4,132.2,176.05,170.8,196.6,195.2,189.55,20.22165,19.6893,18.4968,15.3482,11.66455,9.64,9.36775,10.48225,11.96165,13.2661,15.60335,19.2629,5.866666667,5.833333333,6.666666667,2,-2.7,-4.433333333,-3.233333333,1,-3,-0.566666667,1.233333333,3.833333333,23.57096667,24.1012,23.89033333,20.745,17.20433333,14.82776667,14.0527,15.70426667,15.82886667,17.357,18.59,21.99893333,18.8213,18.62263333,17.71613333,16.00683333,12.06666667,9.8311,8.8785,10.66343333,12.68556667,12.99353333,14.78113333,17.8602,14.8258,14.64163333,14.35696667,11.7764,8.284633333,6.756633333,5.997866667,7.155933333,8.838866667,9.692466667,10.73443333,14.47633333,1.8857,1.354333333,1.2015,1.9574,2.151533333,2.3216,2.270666667,1.284133333,1.980933333,1.484766667,1.4828,2.2541,15.44926667,16.1149,16.4204,13.94976667,11.7131,10.56506667,10.23396667,11.32153333,10.89046667,12.03713333,12.19073333,16.56703333
7,5,Auckland,1701,5/1/2012,Cattle,2012,0.004115226,Auckland__2012-05-01,3.666666667,72.5,119,164.3333333,82.33333333,40.33333333,159.9354667,101.3910333,76.50096667,3.098733333,4.5468,0,0,0,0,5.0364,75.96216667,53.86573333,0,0,0,0,3,6.333333333,4.666666667,0,1.333333333,0.333333333,0,0,24.52183333,21.79016667,17.7615,11.7981,9.036666667,7.2379,7.2859,10.69323333,13.67466667,17.6356,20.1059,20.52256667,7.933333333,28.06666667,47.53333333,107.1666667,102.9333333,84.53333333,180,124.1333333,93.4,63,30.33333333,77.66666667,6,2.333333333,8.333333333,17.33333333,14.33333333,18.66666667,14.33333333,19,16,19,10.33333333,14.33333333,70.695,74.72616667,82.59675,84.93335,82.48386667,85.7,88.4731,87.93546667,74.16033333,80.04586667,72.54446667,80.40856667,0,0,0,0,3.55,19.45,151.5333333,94.26666667,31.23333333,0,0,0,267.5,236.15,234.1,166.2,162.85,144.4,132.2,176.05,170.8,196.6,195.2,189.55,20.22165,19.6893,18.4968,15.9667,11.66455,9.64,9.36775,10.48225,11.96165,13.2661,15.60335,19.2629,5.866666667,5.833333333,6.666666667,2,-2.7,-4.433333333,-3.233333333,1,-3,-0.566666667,1.233333333,3.833333333,23.57096667,24.1012,23.89033333,20.99,17.20433333,14.82776667,14.0527,15.70426667,15.82886667,17.357,18.59,21.99893333,18.8213,18.62263333,17.71613333,16.52333333,12.06666667,9.8311,8.8785,10.66343333,12.68556667,12.99353333,14.78113333,17.8602,14.8258,14.64163333,14.35696667,12.55553333,8.284633333,6.756633333,5.997866667,7.155933333,8.838866667,9.692466667,10.73443333,14.47633333,1.8857,1.354333333,1.2015,1.8737,2.151533333,2.3216,2.270666667,1.284133333,1.980933333,1.484766667,1.4828,2.2541,15.44926667,16.1149,16.4204,16.28095,11.7131,10.56506667,10.23396667,11.32153333,10.89046667,12.03713333,12.19073333,16.56703333
9,6,Auckland,1701,6/1/2012,Cattle,2012,0.005291005,Auckland__2012-06-01,3.666666667,29.5,119,164.3333333,82.33333333,40.33333333,159.9354667,101.3910333,76.50096667,3.098733333,0,0,0,0,0,5.0364,75.96216667,53.86573333,0,0,0,0,1,6.333333333,4.666666667,0,1.333333333,0.333333333,0,0,24.52183333,21.79016667,17.7615,11.7981,7.7455,7.2379,7.2859,10.69323333,13.67466667,17.6356,20.1059,20.52256667,7.933333333,28.06666667,47.53333333,107.1666667,256.5666667,84.53333333,180,124.1333333,93.4,63,30.33333333,77.66666667,6,2.333333333,8.333333333,17.33333333,19.33333333,18.66666667,14.33333333,19,16,19,10.33333333,14.33333333,70.695,74.72616667,82.59675,84.93335,88.73443333,85.7,88.4731,87.93546667,74.16033333,80.04586667,72.54446667,80.40856667,0,0,0,0,175.1,19.45,151.5333333,94.26666667,31.23333333,0,0,0,267.5,236.15,234.1,166.2,135.1,144.4,132.2,176.05,170.8,196.6,195.2,189.55,20.22165,19.6893,18.4968,15.9667,12.55115,9.64,9.36775,10.48225,11.96165,13.2661,15.60335,19.2629,5.866666667,5.833333333,6.666666667,2,-0.65,-4.433333333,-3.233333333,1,-3,-0.566666667,1.233333333,3.833333333,23.57096667,24.1012,23.89033333,20.99,17.60216667,14.82776667,14.0527,15.70426667,15.82886667,17.357,18.59,21.99893333,18.8213,18.62263333,17.71613333,16.52333333,12.99666667,9.8311,8.8785,10.66343333,12.68556667,12.99353333,14.78113333,17.8602,14.8258,14.64163333,14.35696667,12.55553333,9.7811,6.756633333,5.997866667,7.155933333,8.838866667,9.692466667,10.73443333,14.47633333,1.8857,1.354333333,1.2015,1.8737,2.141833333,2.3216,2.270666667,1.284133333,1.980933333,1.484766667,1.4828,2.2541,15.44926667,16.1149,16.4204,16.28095,13.4216,10.56506667,10.23396667,11.32153333,10.89046667,12.03713333,12.19073333,16.56703333
2,7,Auckland,1701,7/1/2012,Cattle,2012,0.001175779,Auckland__2012-07-01,3.666666667,29.5,51.33333333,164.3333333,82.33333333,40.33333333,159.9354667,101.3910333,76.50096667,3.098733333,0,0,0,0,0,5.0364,75.96216667,53.86573333,0,0,0,0,1,1.666666667,4.666666667,0,1.333333333,0.333333333,0,0,24.52183333,21.79016667,17.7615,11.7981,7.7455,6.242566667,7.2859,10.69323333,13.67466667,17.6356,20.1059,20.52256667,7.933333333,28.06666667,47.53333333,107.1666667,256.5666667,158.9333333,180,124.1333333,93.4,63,30.33333333,77.66666667,6,2.333333333,8.333333333,17.33333333,19.33333333,21,14.33333333,19,16,19,10.33333333,14.33333333,70.695,74.72616667,82.59675,84.93335,88.73443333,88.54443333,88.4731,87.93546667,74.16033333,80.04586667,72.54446667,80.40856667,0,0,0,0,175.1,138.1666667,151.5333333,94.26666667,31.23333333,0,0,0,267.5,236.15,234.1,166.2,135.1,112.5,132.2,176.05,170.8,196.6,195.2,189.55,20.22165,19.6893,18.4968,15.9667,12.55115,10.6033,9.36775,10.48225,11.96165,13.2661,15.60335,19.2629,5.866666667,5.833333333,6.666666667,2,-0.65,-2.866666667,-3.233333333,1,-3,-0.566666667,1.233333333,3.833333333,23.57096667,24.1012,23.89033333,20.99,17.60216667,14.94336667,14.0527,15.70426667,15.82886667,17.357,18.59,21.99893333,18.8213,18.62263333,17.71613333,16.52333333,12.99666667,10.94663333,8.8785,10.66343333,12.68556667,12.99353333,14.78113333,17.8602,14.8258,14.64163333,14.35696667,12.55553333,9.7811,8.3411,5.997866667,7.155933333,8.838866667,9.692466667,10.73443333,14.47633333,1.8857,1.354333333,1.2015,1.8737,2.141833333,2.034966667,2.270666667,1.284133333,1.980933333,1.484766667,1.4828,2.2541,15.44926667,16.1149,16.4204,16.28095,13.4216,11.7217,10.23396667,11.32153333,10.89046667,12.03713333,12.19073333,16.56703333
2,8,Auckland,1701,8/1/2012,Cattle,2012,0.001175779,Auckland__2012-08-01,3.666666667,29.5,51.33333333,121,82.33333333,40.33333333,159.9354667,101.3910333,76.50096667,3.098733333,0,0,0,0,0,5.0364,75.96216667,53.86573333,0,0,0,0,1,1.666666667,4.333333333,0,1.333333333,0.333333333,0,0,24.52183333,21.79016667,17.7615,11.7981,7.7455,6.242566667,7.7844,10.69323333,13.67466667,17.6356,20.1059,20.52256667,7.933333333,28.06666667,47.53333333,107.1666667,256.5666667,158.9333333,40.73333333,124.1333333,93.4,63,30.33333333,77.66666667,6,2.333333333,8.333333333,17.33333333,19.33333333,21,12.33333333,19,16,19,10.33333333,14.33333333,70.695,74.72616667,82.59675,84.93335,88.73443333,88.54443333,88.34406667,87.93546667,74.16033333,80.04586667,72.54446667,80.40856667,0,0,0,0,175.1,138.1666667,20.3,94.26666667,31.23333333,0,0,0,267.5,236.15,234.1,166.2,135.1,112.5,143.5,176.05,170.8,196.6,195.2,189.55,20.22165,19.6893,18.4968,15.9667,12.55115,10.6033,9.1968,10.48225,11.96165,13.2661,15.60335,19.2629,5.866666667,5.833333333,6.666666667,2,-0.65,-2.866666667,-3.3,1,-3,-0.566666667,1.233333333,3.833333333,23.57096667,24.1012,23.89033333,20.99,17.60216667,14.94336667,14.9172,15.70426667,15.82886667,17.357,18.59,21.99893333,18.8213,18.62263333,17.71613333,16.52333333,12.99666667,10.94663333,9.6398,10.66343333,12.68556667,12.99353333,14.78113333,17.8602,14.8258,14.64163333,14.35696667,12.55553333,9.7811,8.3411,6.798933333,7.155933333,8.838866667,9.692466667,10.73443333,14.47633333,1.8857,1.354333333,1.2015,1.8737,2.141833333,2.034966667,1.749933333,1.284133333,1.980933333,1.484766667,1.4828,2.2541,15.44926667,16.1149,16.4204,16.28095,13.4216,11.7217,10.63993333,11.32153333,10.89046667,12.03713333,12.19073333,16.56703333
1,9,Auckland,1701,9/1/2012,Cattle,2012,0.000587889,Auckland__2012-09-01,3.666666667,29.5,51.33333333,121,15.66666667,40.33333333,159.9354667,101.3910333,76.50096667,3.098733333,0,0,0,0,0,5.0364,75.96216667,53.86573333,0,0,0,0,1,1.666666667,4.333333333,0,1.333333333,0.333333333,0,0,24.52183333,21.79016667,17.7615,11.7981,7.7455,6.242566667,7.7844,9.341933333,13.67466667,17.6356,20.1059,20.52256667,7.933333333,28.06666667,47.53333333,107.1666667,256.5666667,158.9333333,40.73333333,134.8666667,93.4,63,30.33333333,77.66666667,6,2.333333333,8.333333333,17.33333333,19.33333333,21,12.33333333,22,16,19,10.33333333,14.33333333,70.695,74.72616667,82.59675,84.93335,88.73443333,88.54443333,88.34406667,86.52686667,74.16033333,80.04586667,72.54446667,80.40856667,0,0,0,0,175.1,138.1666667,20.3,84.4,31.23333333,0,0,0,267.5,236.15,234.1,166.2,135.1,112.5,143.5,132.4,170.8,196.6,195.2,189.55,20.22165,19.6893,18.4968,15.9667,12.55115,10.6033,9.1968,11.1306,11.96165,13.2661,15.60335,19.2629,5.866666667,5.833333333,6.666666667,2,-0.65,-2.866666667,-3.3,0.9,-3,-0.566666667,1.233333333,3.833333333,23.57096667,24.1012,23.89033333,20.99,17.60216667,14.94336667,14.9172,16.00323333,15.82886667,17.357,18.59,21.99893333,18.8213,18.62263333,17.71613333,16.52333333,12.99666667,10.94663333,9.6398,11.90643333,12.68556667,12.99353333,14.78113333,17.8602,14.8258,14.64163333,14.35696667,12.55553333,9.7811,8.3411,6.798933333,9.1258,8.838866667,9.692466667,10.73443333,14.47633333,1.8857,1.354333333,1.2015,1.8737,2.141833333,2.034966667,1.749933333,1.1514,1.980933333,1.484766667,1.4828,2.2541,15.44926667,16.1149,16.4204,16.28095,13.4216,11.7217,10.63993333,12.07643333,10.89046667,12.03713333,12.19073333,16.56703333
1,10,Auckland,1701,10/1/2012,Cattle,2012,0.000587889,Auckland__2012-10-01,3.666666667,29.5,51.33333333,121,15.66666667,39.66666667,159.9354667,101.3910333,76.50096667,3.098733333,0,0,0,0,0,5.0364,75.96216667,53.86573333,0,0,0,0,1,1.666666667,4.333333333,0,2,0.333333333,0,0,24.52183333,21.79016667,17.7615,11.7981,7.7455,6.242566667,7.7844,9.341933333,13.04346667,17.6356,20.1059,20.52256667,7.933333333,28.06666667,47.53333333,107.1666667,256.5666667,158.9333333,40.73333333,134.8666667,162.5333333,63,30.33333333,77.66666667,6,2.333333333,8.333333333,17.33333333,19.33333333,21,12.33333333,22,18,19,10.33333333,14.33333333,70.695,74.72616667,82.59675,84.93335,88.73443333,88.54443333,88.34406667,86.52686667,79.55553333,80.04586667,72.54446667,80.40856667,0,0,0,0,175.1,138.1666667,20.3,84.4,98.63333333,0,0,0,267.5,236.15,234.1,166.2,135.1,112.5,143.5,132.4,157.75,196.6,195.2,189.55,20.22165,19.6893,18.4968,15.9667,12.55115,10.6033,9.1968,11.1306,12.435,13.2661,15.60335,19.2629,5.866666667,5.833333333,6.666666667,2,-0.65,-2.866666667,-3.3,0.9,-2.333333333,-0.566666667,1.233333333,3.833333333,23.57096667,24.1012,23.89033333,20.99,17.60216667,14.94336667,14.9172,16.00323333,16.7467,17.357,18.59,21.99893333,18.8213,18.62263333,17.71613333,16.52333333,12.99666667,10.94663333,9.6398,11.90643333,13.33666667,12.99353333,14.78113333,17.8602,14.8258,14.64163333,14.35696667,12.55553333,9.7811,8.3411,6.798933333,9.1258,9.775566667,9.692466667,10.73443333,14.47633333,1.8857,1.354333333,1.2015,1.8737,2.141833333,2.034966667,1.749933333,1.1514,2.285933333,1.484766667,1.4828,2.2541,15.44926667,16.1149,16.4204,16.28095,13.4216,11.7217,10.63993333,12.07643333,12.35863333,12.03713333,12.19073333,16.56703333
